Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Relationship_Status,Conflicts_Over_Social_Media,Unnamed: 11,Gender_num,Academic_Level_num,Country_num,Most_Used_Platform_num,Relationship_Status_num
1605,20,Male,Undergraduate,México,3.0,TikTok,0,8.0,Is Complicated,3.0,,1,0,12,3,4
1606,30,Male,Undergraduate,México,8.0,LinkedIn,0,7.0,Married,2.0,,1,0,12,5,3
1607,15,Male,Middle School,México,3.0,TikTok,0,8.0,Single,2.0,,1,4,12,3,0
1608,27,Female,Undergraduate,México,4.0,WhatsApp,0,6.0,In Relationship,3.0,,0,0,12,6,1
1609,16,Female,High School,México,6.0,TikTok,0,8.0,Single,2.0,,0,2,12,3,0
1610,20,Male,Undergraduate,México,5.0,Instagram,0,8.0,In Relationship,3.0,,1,0,12,2,1
1611,10,Male,Elementary School,México,6.0,YouTube,0,8.0,Single,0.0,,1,5,12,4,0
1612,15,Male,Middle School,México,5.0,YouTube,0,6.0,Single,0.0,,1,4,12,4,0
1613,9,Female,Elementary School,México,6.0,TikTok,0,7.0,Single,0.0,,0,5,12,3,0
1614,20,Female,Undergraduate,México,4.0,TikTok,0,7.0,In Relationship,3.0,,0,0,12,3,1
1615,52,Male,High School,México,4.0,Facebook,0,6.0,Married,0.0,,1,2,12,1,3
1616,40,Male,Undergraduate,México,5.0,Discord,0,5.0,In Relationship,0.0,,1,0,12,14,1
1617,16,Female,High School,México,5.0,TikTok,0,8.0,In Relationship,5.0,,0,2,12,3,1
1618,21,Male,Undergraduate,Brazil,3.0,TikTok,0,7.5,In Relationship,0.0,,1,0,3,3,1
1619,25,Male,Graduate,Brazil,4.5,YouTube,0,6.0,Single,0.0,,1,1,3,4,0
1620,22,Male,Undergraduate,Brazil,2.5,Twitter,0,6.5,Single,0.0,,1,0,3,0,0
1621,24,Female,Undergraduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,0,0,0,3,1
1622,24,Male,Graduate,Mexico,2.5,TikTok,0,8.5,In Relationship,0.0,,1,1,0,3,1
1623,21,Female,Undergraduate,Mexico,3.0,TikTok,0,10.0,In Relationship,0.0,,0,0,0,3,1
1624,23,Male,Undergraduate,Mexico,4.5,Twitter,0,5.0,In Relationship,0.0,,1,0,0,0,1
1625,20,Male,Graduate,Brazil,8.0,TikTok,0,6.0,Single,0.0,,1,1,3,3,0
1626,22,Male,Graduate,Mexico,4.0,Instagram,0,5.0,Complicated,0.0,,1,1,0,2,2
1627,17,Male,Undergraduate,Mexico,8.0,TikTok,0,8.0,Single,0.0,,1,0,0,3,0
1628,19,Male,Undergraduate,Mexico,3.5,TikTok,0,5.0,Complicated,0.0,,1,0,0,3,2
1629,20,Male,Undergraduate,Mexico,6.0,TikTok,0,7.0,Single,0.0,,1,0,0,3,0
1630,19,Female,Undergraduate,Mexico,7.5,TikTok,0,5.0,In Relationship,0.0,,0,0,0,3,1
1631,21,Male,Undergraduate,Mexico,5.0,YouTube,0,7.0,Single,0.0,,1,0,0,4,0
1632,19,Female,Undergraduate,Mexico,5.0,TikTok,0,7.0,In Relationship,0.0,,0,0,0,3,1
1633,21,Female,Undergraduate,Mexico,6.0,TikTok,0,5.5,In Relationship,0.0,,0,0,0,3,1
1634,24,Female,Graduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,0,1,0,3,1
1635,27,Male,Graduate,Mexico,6.5,WhatsApp,0,6.0,In Relationship,0.0,,1,1,0,6,1
1636,23,Male,High School,Mexico,4.0,TikTok,0,8.0,Single,0.0,,1,2,0,3,0
1637,20,Female,Undergraduate,Mexico,3.0,Twitter,0,6.0,In Relationship,0.0,,0,0,0,0,1
1638,21,Male,Undergraduate,Mexico,4.5,YouTube,0,7.0,Single,0.0,,1,0,0,4,0
1639,21,Male,Undergraduate,Mexico,3.0,TikTok,0,7.5,Single,0.0,,1,0,0,3,0
1640,24,Female,Graduate,Mexico,3.0,Facebook,0,4.5,Complicated,0.0,,0,1,0,1,2
1641,20,Female,Undergraduate,Mexico,7.0,TikTok,0,6.0,Complicated,0.0,,0,0,0,3,2
1642,19,Female,High School,Mexico,3.5,WhatsApp,0,6.5,In Relationship,0.0,,0,2,0,6,1
1643,20,Female,Undergraduate,Mexico,3.0,TikTok,0,5.5,Single,0.0,,0,0,0,3,0
1644,24,Female,Graduate,Mexico,6.0,Instagram,0,7.0,Single,0.0,,0,1,0,2,0
1645,16,Female,High School,Argentina,5.0,Instagram,0,12.0,In Relationship,0.0,,0,2,23,2,1
1646,20,Female,Graduate,Mexico,1.0,TikTok,0,7.5,In Relationship,0.0,,0,1,0,3,1
1647,21,Female,Undergraduate,Mexico,7.5,YouTube,0,6.5,In Relationship,0.0,,0,0,0,4,1
1648,24,Female,Undergraduate,Mexico,5.0,WhatsApp,0,7.0,Complicated,0.0,,0,0,0,6,2
1649,25,Male,Undergraduate,Mexico,2.0,Facebook,0,7.0,Single,0.0,,1,0,0,1,0
1650,20,Female,Graduate,Mexico,8.0,TikTok,0,7.0,Single,0.0,,0,1,0,3,0
1651,29,Male,Graduate,Mexico,3.0,WhatsApp,0,5.5,Complicated,0.0,,1,1,0,6,2
1652,29,Female,Undergraduate,Mexico,9.0,WhatsApp,0,11.0,Single,0.0,,0,0,0,6,0
1653,32,Male,High School,Mexico,3.5,TikTok,0,6.0,Single,0.0,,1,2,0,3,0
1654,20,Female,Graduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,0,1,0,3,1
1655,21,Male,Undergraduate,Mexico,8.0,Instagram,0,7.0,Single,0.0,,1,0,0,2,0
1656,22,Male,Graduate,India,4.0,YouTube,0,7.0,Single,0.0,,1,1,36,4,0
1657,17,Female,Undergraduate,Mexico,6.0,TikTok,0,7.0,Single,0.0,,0,0,0,3,0
1658,13,Male,Undergraduate,Mexico,3.5,TikTok,0,7.0,In Relationship,0.0,,1,0,0,3,1
1659,21,Male,Undergraduate,Mexico,7.0,Instagram,0,8.5,In Relationship,0.0,,1,0,0,2,1
1660,20,Male,Undergraduate,Mexico,5.0,TikTok,0,5.5,Single,0.0,,1,0,0,3,0
1661,24,Female,Undergraduate,Mexico,5.0,Instagram,0,7.0,Single,0.0,,0,0,0,2,0
1662,20,Female,Graduate,Mexico,4.5,Instagram,0,7.0,In Relationship,0.0,,0,1,0,2,1
1663,20,Male,Graduate,Mexico,2.5,YouTube,0,7.0,Single,0.0,,1,1,0,4,0
1664,23,Female,Undergraduate,Mexico,4.5,TikTok,0,7.0,In Relationship,0.0,,0,0,0,3,1
1665,30,Male,Graduate,Mexico,4.5,WhatsApp,0,6.5,In Relationship,0.0,,1,1,0,6,1
1666,15,Female,High School,Mexico,4.5,Twitter,0,6.0,Complicated,0.0,,0,2,0,0,2
1667,22,Male,Undergraduate,Mexico,5.0,Instagram,0,7.0,Single,0.0,,1,0,0,2,0
1668,23,Female,Undergraduate,Mexico,4.0,WhatsApp,0,6.5,Complicated,0.0,,0,0,0,6,2
1669,20,Female,Undergraduate,Mexico,4.5,YouTube,0,7.0,In Relationship,0.0,,0,0,0,4,1
1670,24,Female,Undergraduate,Mexico,5.5,YouTube,0,7.0,Single,0.0,,0,0,0,4,0
1671,21,Female,Undergraduate,Mexico,5.0,Facebook,0,7.0,Single,0.0,,0,0,0,1,0
1672,20,Male,Undergraduate,Canada,3.0,Twitter,0,6.5,Complicated,0.0,,1,0,35,0,2
1673,19,Male,Undergraduate,Canada,5.0,LinkedIn,0,8.0,Single,0.0,,1,0,35,5,0
1674,27,Male,High School,Mexico,2.0,WhatsApp,0,7.0,In Relationship,0.0,,1,2,0,6,1
1675,19,Female,Undergraduate,Mexico,3.0,WhatsApp,0,6.0,In Relationship,0.0,,0,0,0,6,1
1676,20,Male,Undergraduate,Mexico,5.0,Instagram,0,8.0,Single,0.0,,1,0,0,2,0
1677,23,Male,Undergraduate,Mexico,3.0,TikTok,0,7.0,In Relationship,0.0,,1,0,0,3,1
1678,24,Female,Undergraduate,Mexico,6.0,Facebook,0,9.0,Single,0.0,,0,0,0,1,0
1679,22,Male,Undergraduate,Mexico,4.0,Instagram,0,8.0,Single,0.0,,1,0,0,2,0
1680,21,Female,Undergraduate,Mexico,5.0,Instagram,0,7.0,Single,0.0,,0,0,0,2,0
1681,30,Female,Undergraduate,Mexico,3.0,Facebook,0,8.0,In Relationship,0.0,,0,0,0,1,1
1682,20,Female,Undergraduate,Mexico,6.0,Instagram,0,6.0,Single,0.0,,0,0,0,2,0
1683,20,Female,Undergraduate,Mexico,4.5,Instagram,0,7.0,Complicated,0.0,,0,0,0,2,2
1684,26,Female,Graduate,Mexico,5.0,Instagram,0,8.0,Single,0.0,,0,1,0,2,0
1685,19,Male,Undergraduate,Mexico,6.0,Facebook,0,4.5,Single,0.0,,1,0,0,1,0
1686,19,Female,Undergraduate,Mexico,4.5,WhatsApp,0,5.0,In Relationship,0.0,,0,0,0,6,1
1687,17,Female,Undergraduate,Mexico,5.0,TikTok,0,8.5,In Relationship,0.0,,0,0,0,3,1
1688,39,Female,Undergraduate,Mexico,3.0,Facebook,0,7.0,In Relationship,0.0,,0,0,0,1,1
1689,18,Male,High School,Mexico,5.0,YouTube,0,7.0,Complicated,0.0,,1,2,0,4,2
1690,20,Female,High School,Mexico,3.0,TikTok,0,9.0,In Relationship,0.0,,0,2,0,3,1
1691,19,Male,Undergraduate,Mexico,3.0,TikTok,0,5.0,Single,0.0,,1,0,0,3,0
1692,48,Female,High School,Mexico,3.0,Facebook,0,8.0,In Relationship,0.0,,0,2,0,1,1
1693,30,Female,Graduate,Mexico,7.0,TikTok,0,5.5,Single,0.0,,0,1,0,3,0
1694,25,Female,Graduate,Mexico,4.0,Twitter,0,5.5,Single,0.0,,0,1,0,0,0
1695,15,Male,High School,Mexico,1.5,Instagram,0,5.0,Single,0.0,,1,2,0,2,0
1696,17,Female,Undergraduate,Mexico,10.5,TikTok,0,11.0,Single,0.0,,0,0,0,3,0
1697,22,Male,Undergraduate,Mexico,10.0,TikTok,0,8.0,In Relationship,0.0,,1,0,0,3,1
1698,21,Female,Undergraduate,Mexico,5.0,Facebook,0,6.5,Single,0.0,,0,0,0,1,0
1699,21,Female,Undergraduate,Mexico,3.0,Facebook,0,7.0,Single,0.0,,0,0,0,1,0
1700,20,Female,Undergraduate,Mexico,8.5,Instagram,0,5.0,Single,0.0,,0,0,0,2,0
1701,23,Female,Undergraduate,Mexico,3.0,Instagram,0,4.0,Single,0.0,,0,0,0,2,0
1702,40,Female,Graduate,Mexico,7.0,WhatsApp,0,4.0,In Relationship,0.0,,0,1,0,6,1
1703,19,Female,Undergraduate,Mexico,3.0,Instagram,0,5.5,In Relationship,0.0,,0,0,0,2,1
1704,20,Male,Undergraduate,Mexico,6.0,WhatsApp,0,7.0,In Relationship,0.0,,1,0,0,6,1
1705,20,Male,Undergraduate,Argentina,3.0,TikTok,0,7.0,Single,0.0,,1,0,23,3,0
1706,20,Female,Undergraduate,Mexico,3.0,Twitter,0,5.0,In Relationship,0.0,,0,0,0,0,1
1707,28,Female,Graduate,Chile,3.5,Instagram,0,6.0,In Relationship,0.0,,0,1,31,2,1
1708,30,Female,Graduate,Mexico,3.0,Twitter,0,6.0,In Relationship,0.0,,0,1,0,0,1
1709,18,Male,High School,Mexico,3.0,TikTok,0,7.0,Complicated,0.0,,1,2,0,3,2
1710,15,Male,High School,Mexico,5.0,YouTube,0,6.0,Single,0.0,,1,2,0,4,0
1711,25,Female,Undergraduate,Mexico,4.5,YouTube,0,6.5,Complicated,0.0,,0,0,0,4,2
1712,21,Male,Undergraduate,Mexico,4.0,Twitter,0,5.5,Complicated,0.0,,1,0,0,0,2
1713,45,Female,Graduate,Mexico,3.0,WhatsApp,0,7.0,Single,0.0,,0,1,0,6,0
1714,33,Male,Undergraduate,Mexico,3.0,VKontakte,0,7.0,Single,0.0,,1,0,0,15,0
1715,25,Female,Undergraduate,Mexico,4.5,Facebook,0,6.0,In Relationship,0.0,,0,0,0,1,1
1716,32,Female,Graduate,Mexico,7.5,WhatsApp,0,6.0,Single,0.0,,0,1,0,6,0
1717,25,Male,Graduate,Mexico,3.0,WhatsApp,0,7.0,In Relationship,0.0,,1,1,0,6,1
1718,18,Female,Undergraduate,Mexico,3.0,TikTok,0,5.0,In Relationship,0.0,,0,0,0,3,1
1719,20,Female,High School,Mexico,3.0,Facebook,0,7.0,Single,0.0,,0,2,0,1,0
1720,38,Male,Graduate,Mexico,5.0,WhatsApp,0,7.0,Complicated,0.0,,1,1,0,6,2
1721,25,Male,Graduate,Mexico,3.0,Instagram,0,7.0,In Relationship,0.0,,1,1,0,2,1
1722,26,Male,Undergraduate,Mexico,3.0,Twitter,0,5.0,Single,,,1,0,0,0,0
1723,20,Male,Undegraduate,Mexico,4.0,Facebook,0,8.0,Single,0.0,,1,6,0,1,0
1724,23,Male,Undegraduate,Mexico,8.0,TikTok,0,7.0,In Relationship,2.0,,1,6,0,3,1
1725,23,Female,Undegraduate,Mexico,5.0,Instagram,0,6.0,Single,0.0,,0,6,0,2,0
1726,23,Female,Undegraduate,Mexico,3.0,TikTok,0,6.0,In Relationship,0.0,,0,6,0,3,1
1727,23,Female,Undegraduate,Mexico,3.0,TikTok,0,6.0,In Relationship,0.0,,0,6,0,3,1
1728,25,Female,Undegraduate,Mexico,5.0,Instagram,0,8.0,In Relationship,4.0,,0,6,0,2,1
1729,21,Female,High School,Mexico,6.0,TikTok,0,7.0,In Relationship,0.0,,0,2,0,3,1
1730,22,Female,Undegraduate,Mexico,8.0,TikTok,0,9.0,Single,0.0,,0,6,0,3,0
1731,21,Female,Undegraduate,Mexico,5.0,TikTok,0,6.0,In Relationship,2.0,,0,6,0,3,1
1732,21,Female,Undegraduate,Mexico,5.0,TikTok,0,6.0,In Relationship,2.0,,0,6,0,3,1
1733,17,Female,High School,Mexico,8.0,TikTok,0,12.0,In Relationship,0.0,,0,2,0,3,1
1734,62,Male,High School,Mexico,2.0,WhatsApp,0,8.0,Complicated,0.0,,1,2,0,6,2
1735,23,Female,Undegraduate,Mexico,5.0,TikTok,1,8.0,Single,0.0,,0,6,0,3,0
1736,16,Male,High School,Mexico,4.0,TikTok,0,8.0,In Relationship,0.0,,1,2,0,3,1
1737,31,Female,Undegraduate,Mexico,4.0,TikTok,0,6.0,Single,0.0,,0,6,0,3,0
1738,28,Female,Graduate,Mexico,5.0,Facebook,0,8.0,In Relationship,0.0,,0,1,0,1,1
1739,21,Male,Undegraduate,Mexico,5.0,Discord,0,7.0,In Relationship,0.0,,1,6,0,14,1
1740,20,Male,Undegraduate,Mexico,8.0,Instagram,0,8.0,Single,0.0,,1,6,0,2,0
1741,20,Male,Undegraduate,Mexico,8.0,Instagram,0,8.0,Single,0.0,,1,6,0,2,0
1742,20,Male,Undegraduate,Mexico,8.0,Instagram,0,8.0,Single,0.0,,1,6,0,2,0
1743,23,Male,Undegraduate,Mexico,2.0,TikTok,0,5.0,Single,0.0,,1,6,0,3,0
1744,29,Female,Undegraduate,Mexico,8.0,TikTok,0,7.0,Single,0.0,,0,6,0,3,0
1745,35,Female,High School,Mexico,12.0,WhatsApp,0,8.0,In Relationship,0.0,,0,2,0,6,1
1746,22,Female,Undegraduate,Mexico,5.0,Facebook,0,8.0,In Relationship,0.0,,0,6,0,1,1
1747,18,Female,Undegraduate,Mexico,5.0,TikTok,0,6.0,In Relationship,0.0,,0,6,0,3,1
1748,28,Female,Undegraduate,Mexico,2.0,Pinterest,0,3.0,Complicated,0.0,,0,6,0,16,2
1749,25,Female,Undegraduate,Mexico,6.0,Facebook,0,5.0,Complicated,3.0,,0,6,0,1,2
1750,21,Male,Undegraduate,Mexico,8.0,WhatsApp,0,8.0,Single,0.0,,1,6,0,6,0
1751,38,Male,Graduate,Mexico,3.0,WhatsApp,0,5.0,Single,0.0,,1,1,0,6,0
1752,50,Male,Undegraduate,Mexico,4.0,Facebook,0,7.0,Complicated,0.0,,1,6,0,1,2
1753,20,Male,High School,Mexico,3.0,Instagram,0,0.0,Single,1.0,,1,2,0,2,0
1754,57,Female,High School,Mexico,1.0,Facebook,0,8.0,Complicated,0.0,,0,2,0,1,2
1755,45,Male,High School,Mexico,3.0,Facebook,0,8.0,In Relationship,0.0,,1,2,0,1,1
1756,43,Female,Undegraduate,Mexico,2.0,WhatsApp,0,7.0,Complicated,0.0,,0,6,0,6,2
1757,18,Female,Undegraduate,Mexico,3.0,WhatsApp,0,4.0,Single,0.0,,0,6,0,6,0
1758,35,Male,High School,Mexico,7.0,TikTok,0,6.0,In Relationship,0.0,,1,2,0,3,1
1759,17,Female,High School,Mexico,5.0,TikTok,0,5.0,In Relationship,0.0,,0,2,0,3,1
1760,24,Female,Undegraduate,Mexico,3.0,WhatsApp,0,7.0,Complicated,0.0,,0,6,0,6,2
1761,21,Male,Undegraduate,Mexico,2.0,TikTok,0,5.0,Single,0.0,,1,6,0,3,0
1762,21,Male,High School,Mexico,8.0,TikTok,0,8.0,In Relationship,0.0,,1,2,0,3,1
1763,23,Male,Undegraduate,Mexico,1.0,WhatsApp,0,5.0,Single,0.0,,1,6,0,6,0
1764,24,Female,Elementary School,Mexico,1.0,Facebook,0,8.0,Complicated,0.0,,0,5,0,1,2
1765,34,Male,Undegraduate,Mexico,2.0,TikTok,0,7.0,In Relationship,1.0,,1,6,0,3,1
1766,22,Male,Undegraduate,Mexico,4.0,Instagram,0,6.0,Single,1.0,,1,6,0,2,0
1767,22,Male,Undegraduate,Mexico,4.0,Instagram,0,6.0,Single,1.0,,1,6,0,2,0
1768,35,Male,High School,Mexico,6.0,Facebook,0,6.0,Single,0.0,,1,2,0,1,0
1769,35,Male,High School,Mexico,6.0,Facebook,0,6.0,Single,0.0,,1,2,0,1,0
1770,23,Male,Undegraduate,Mexico,6.0,Facebook,0,7.0,In Relationship,0.0,,1,6,0,1,1
1771,22,Male,Undegraduate,Mexico,2.0,YouTube,1,6.0,Single,0.0,,1,6,0,4,0
1772,15,Male,Undegraduate,Zimbabue,12.0,TikTok,0,0.0,Single,5.0,,1,6,42,3,0
1773,34,Female,High School,Mexico,1.0,Facebook,0,12.0,In Relationship,0.0,,0,2,0,1,1
1774,19,Female,Undegraduate,Mexico,5.0,Facebook,0,7.0,Single,0.0,,0,6,0,1,0
1775,29,Female,Undegraduate,Mexico,5.0,Instagram,1,6.0,In Relationship,0.0,,0,6,0,2,1
1776,28,Otro,Undegraduate,Mexico,9.0,Facebook,1,8.0,In Relationship,0.0,,2,6,0,1,1
1777,32,Male,High School,Mexico,5.0,Instagram,0,7.0,Single,0.0,,1,2,0,2,0
1778,24,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,In Relationship,0.0,,1,6,0,2,1
1779,40,Male,High School,Mexico,7.0,Facebook,1,7.0,Complicated,0.0,,1,2,0,1,2
1780,41,Male,Undegraduate,Mexico,3.0,WhatsApp,0,5.0,Complicated,0.0,,1,6,0,6,2
1781,14,Male,Middle School,Mexico,5.0,WhatsApp,0,12.0,In Relationship,0.0,,1,4,0,6,1
1782,30,Female,High School,Mexico,3.0,Facebook,0,7.0,Single,0.0,,0,2,0,1,0
1783,19,Female,Undegraduate,Mexico,3.0,Instagram,0,5.0,Single,0.0,,0,6,0,2,0
1784,32,Female,High School,Mexico,6.0,Facebook,0,8.0,Complicated,0.0,,0,2,0,1,2
1785,27,Male,Graduate,Mexico,7.0,WeChat,0,8.0,In Relationship,0.0,,1,1,0,17,1
1786,27,Male,Graduate,Mexico,7.0,WeChat,0,8.0,In Relationship,0.0,,1,1,0,17,1
1787,21,Male,Undegraduate,Mexico,1.0,TikTok,0,8.0,In Relationship,0.0,,1,6,0,3,1
1788,45,Female,Undegraduate,Mexico,3.0,Facebook,0,7.0,Single,0.0,,0,6,0,1,0
1789,19,Male,Undegraduate,Mexico,3.0,TikTok,0,7.0,In Relationship,1.0,,1,6,0,3,1
1790,24,Male,Middle School,Mexico,1.0,WhatsApp,0,7.0,Complicated,0.0,,1,4,0,6,2
1791,42,Male,High School,Mexico,9.0,WhatsApp,1,8.0,Complicated,0.0,,1,2,0,6,2
1792,24,Female,Undegraduate,Mexico,4.0,TikTok,0,7.0,Single,0.0,,0,6,0,3,0
1793,16,Male,High School,Mexico,2.0,Twitter,0,7.0,In Relationship,0.0,,1,2,0,0,1
1794,61,Female,High School,Mexico,1.0,Facebook,0,8.0,Complicated,0.0,,0,2,0,1,2
1795,23,Male,Undegraduate,Mexico,2.0,Facebook,0,8.0,In Relationship,0.0,,1,6,0,1,1
1796,23,Male,High School,Mexico,3.0,TikTok,0,6.0,Single,0.0,,1,2,0,3,0
1797,25,Female,Undegraduate,Mexico,3.0,Twitter,0,8.0,Single,1.0,,0,6,0,0,0
1798,28,Female,High School,Mexico,3.0,TikTok,1,7.0,In Relationship,0.0,,0,2,0,3,1
1799,32,Female,Middle School,Mexico,4.0,Facebook,0,8.0,Complicated,0.0,,0,4,0,1,2
1800,23,Male,Undegraduate,Mexico,2.0,TikTok,0,9.0,Single,0.0,,1,6,0,3,0
1801,23,Male,Undegraduate,Mexico,6.0,Instagram,0,6.0,Single,5.0,,1,6,0,2,0
1802,29,Male,Undegraduate,Mexico,4.0,WhatsApp,1,6.0,In Relationship,0.0,,1,6,0,6,1
1803,23,Female,Undegraduate,Mexico,5.0,Instagram,0,8.0,In Relationship,0.0,,0,6,0,2,1
1804,23,Female,Undegraduate,Mexico,4.0,Instagram,0,7.0,Single,0.0,,0,6,0,2,0
1805,24,Female,High School,Mexico,8.0,Instagram,1,4.0,Single,0.0,,0,2,0,2,0
1806,24,Male,Undegraduate,Mexico,1.0,Instagram,0,6.0,Single,0.0,,1,6,0,2,0
1807,14,Male,Middle School,Mexico,2.0,Instagram,0,8.0,In Relationship,1.0,,1,4,0,2,1
1808,16,Male,Middle School,Mexico,12.0,TikTok,0,8.0,Complicated,0.0,,1,4,0,3,2
1809,16,Male,Middle School,Mexico,12.0,TikTok,0,8.0,Complicated,0.0,,1,4,0,3,2
1810,25,Female,Undegraduate,Mexico,2.0,Instagram,0,8.0,In Relationship,0.0,,0,6,0,2,1
1811,24,Male,Undegraduate,Mexico,1.0,Instagram,0,8.0,Single,0.0,,1,6,0,2,0
1812,25,Male,Undegraduate,Mexico,2.0,Instagram,0,8.0,In Relationship,0.0,,1,6,0,2,1
1813,23,Male,High School,Mexico,1.0,TikTok,1,10.0,Single,0.0,,1,2,0,3,0
1814,26,Female,Undegraduate,Mexico,6.0,Facebook,0,8.0,Complicated,0.0,,0,6,0,1,2
1815,34,Female,Elementary School,Mexico,4.0,Facebook,0,6.0,Complicated,0.0,,0,5,0,1,2
1816,19,Female,Undegraduate,Mexico,3.0,TikTok,0,7.0,Single,0.0,,0,6,0,3,0
1817,19,Female,Undegraduate,Mexico,3.0,TikTok,0,7.0,Single,0.0,,0,6,0,3,0
1818,21,Female,Undegraduate,Mexico,5.0,Instagram,0,7.0,Single,0.0,,0,6,0,2,0
1819,21,Female,Undegraduate,Mexico,2.0,Instagram,0,8.0,Single,0.0,,0,6,0,2,0
1820,19,Female,Undegraduate,Mexico,6.0,Instagram,0,6.0,In Relationship,0.0,,0,6,0,2,1
1821,22,Female,Undegraduate,Mexico,2.0,Pinterest,0,7.0,Complicated,0.0,,0,6,0,16,2
1822,22,Female,Undegraduate,Mexico,2.0,Pinterest,0,7.0,Complicated,0.0,,0,6,0,16,2
1823,15,Male,Middle School,Mexico,5.0,Instagram,0,10.0,Single,1.0,,1,4,0,2,0
1824,51,Female,High School,Mexico,4.0,WhatsApp,0,8.0,In Relationship,0.0,,0,2,0,6,1
1825,52,Female,Undegraduate,Mexico,3.0,Facebook,0,8.0,Single,0.0,,0,6,0,1,0
1826,19,Male,Undegraduate,Mexico,7.0,YouTube,1,5.0,Single,0.0,,1,6,0,4,0
1827,43,Male,Undegraduate,Mexico,3.0,WhatsApp,0,8.0,In Relationship,0.0,,1,6,0,6,1
1828,47,Female,Undegraduate,Mexico,5.0,WhatsApp,0,6.0,Single,0.0,,0,6,0,6,0
1829,24,Female,Undegraduate,USA,3.0,TikTok,0,8.0,In Relationship,0.0,,0,6,2,3,1
1830,24,Female,Undegraduate,Mexico,2.0,TikTok,0,8.0,In Relationship,0.0,,0,6,0,3,1
1831,57,Female,Middle School,Mexico,3.0,Facebook,0,8.0,Single,0.0,,0,4,0,1,0
1832,35,Male,Graduate,Antigua y Barbuda,6.0,WhatsApp,0,8.0,Complicated,0.0,,1,1,43,6,2
1833,22,Male,High School,Mexico,2.0,Facebook,0,8.0,In Relationship,0.0,,1,2,0,1,1
1834,23,Female,Undegraduate,Mexico,3.0,TikTok,0,8.0,Single,0.0,,0,6,0,3,0
1835,23,Female,Undegraduate,Mexico,3.0,TikTok,0,8.0,Single,0.0,,0,6,0,3,0
1836,35,Male,Undegraduate,Mexico,3.0,TikTok,0,12.0,In Relationship,5.0,,1,6,0,3,1
1837,35,Male,Undegraduate,Mexico,3.0,TikTok,0,12.0,In Relationship,5.0,,1,6,0,3,1
1838,35,Male,Undegraduate,Mexico,3.0,TikTok,0,12.0,In Relationship,5.0,,1,6,0,3,1
1839,23,Female,Undegraduate,Mexico,10.0,Instagram,0,0.0,In Relationship,0.0,,0,6,0,2,1
1840,23,Female,Undegraduate,Mexico,10.0,Instagram,0,0.0,In Relationship,0.0,,0,6,0,2,1
1841,28,Female,Undegraduate,Mexico,3.0,WhatsApp,0,6.0,Single,0.0,,0,6,0,6,0
1842,20,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,2.0,,1,6,0,2,0
1843,20,Female,Undegraduate,Mexico,3.0,Instagram,0,7.0,Single,1.0,,0,6,0,2,0
1844,20,Female,Undegraduate,Mexico,3.0,Instagram,0,7.0,Single,1.0,,0,6,0,2,0
1845,20,Female,Undegraduate,Mexico,3.0,Instagram,0,7.0,Single,1.0,,0,6,0,2,0
1846,21,Female,Undegraduate,Mexico,5.0,Instagram,0,4.0,Single,0.0,,0,6,0,2,0
1847,21,Female,Undegraduate,Mexico,0.5,Instagram,0,4.0,Single,0.0,,0,6,0,2,0
1848,22,Male,Undegraduate,Mexico,5.0,Instagram,0,6.0,Single,1.0,,1,6,0,2,0
1849,22,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,1.0,,1,6,0,2,0
1850,22,Male,Undegraduate,Mexico,5.0,Instagram,0,6.0,Single,1.0,,1,6,0,2,0
1851,20,Male,Undegraduate,Mexico,7.0,Instagram,0,6.0,Single,2.0,,1,6,0,2,0
1852,25,Male,Undegraduate,Mexico,7.0,Instagram,0,7.0,Single,4.0,,1,6,0,2,0
1853,24,Male,Undegraduate,Mexico,3.0,Instagram,0,6.0,Single,2.0,,1,6,0,2,0
1854,32,Female,Undegraduate,Mexico,5.0,Instagram,0,7.0,Single,1.0,,0,6,0,2,0
1855,18,Female,Undegraduate,Mexico,7.0,Instagram,0,8.0,Single,1.0,,0,6,0,2,0
1856,18,Male,Undegraduate,Mexico,3.0,Instagram,0,5.0,Single,0.0,,1,6,0,2,0
1857,21,Male,Undegraduate,Mexico,3.0,Instagram,0,7.0,Single,0.0,,1,6,0,2,0
1858,18,Female,Undegraduate,Mexico,5.0,Instagram,0,7.0,Single,3.0,,0,6,0,2,0
1859,18,Female,Undegraduate,Mexico,7.0,Instagram,0,8.0,Single,1.0,,0,6,0,2,0
1860,18,Female,Undegraduate,Mexico,5.0,Instagram,0,4.0,Single,0.0,,0,6,0,2,0
1861,19,Female,Undegraduate,Mexico,5.0,Instagram,0,8.0,Single,0.0,,0,6,0,2,0
1862,20,Male,Undegraduate,Mexico,5.0,Instagram,0,5.0,Single,1.0,,1,6,0,2,0
